date_time,maxtempC,mintempC,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,weatherDesc,location
2021-09-17 21:00:00,34,24,8,21,31,31,18,8,65,0.0,1004,28,10,108,10,Partly cloudy,islamabad
2021-09-18 00:00:00,37,25,8,21,29,29,18,7,70,0.0,1005,27,10,107,11,Partly cloudy,islamabad
2021-09-18 03:00:00,37,25,8,21,28,28,18,15,77,0.0,1005,26,10,99,12,Partly cloudy,islamabad
2021-09-18 06:00:00,37,25,8,21,27,27,17,16,77,0.0,1006,25,10,78,10,Partly cloudy,islamabad
2021-09-18 09:00:00,37,25,8,22,32,32,13,71,64,0.1,1007,29,10,142,11,Patchy rain possible,islamabad
2021-09-18 12:00:00,37,25,8,22,38,38,8,37,49,0.0,1006,34,10,181,7,Partly cloudy,islamabad
2021-09-18 15:00:00,37,25,8,22,43,43,4,14,41,0.0,1003,37,10,235,4,Partly cloudy,islamabad
2021-09-18 18:00:00,37,25,8,22,38,38,2,10,49,0.0,1003,34,10,138,2,Partly cloudy,islamabad
2021-09-18 21:00:00,37,25,8,20,32,32,15,8,55,0.0,1005,30,10,92,8,Partly cloudy,islamabad
2021-09-19 00:00:00,37,27,8,19,29,29,19,7,60,0.0,1006,28,10,63,10,Partly cloudy,islamabad
2021-09-19 03:00:00,37,27,8,19,28,28,18,13,64,0.0,1007,27,10,92,10,Partly cloudy,islamabad
2021-09-19 06:00:00,37,27,8,20,28,28,13,27,67,0.0,1008,27,10,93,8,Partly cloudy,islamabad
2021-09-19 09:00:00,37,27,8,21,31,31,10,65,64,0.0,1009,28,10,100,9,Cloudy,islamabad
2021-09-19 12:00:00,37,27,8,24,41,41,4,15,55,0.0,1008,34,10,209,4,Partly cloudy,islamabad
2021-09-19 15:00:00,37,27,8,23,43,43,8,10,44,0.0,1005,37,10,285,7,Partly cloudy,islamabad
2021-09-19 18:00:00,37,27,8,22,37,37,5,8,53,0.0,1004,33,10,352,4,Partly cloudy,islamabad
2021-09-19 21:00:00,37,27,8,19,31,31,17,7,57,0.0,1005,29,10,47,9,Partly cloudy,islamabad
2021-09-20 00:00:00,35,26,8,18,29,29,20,5,53,0.0,1005,28,10,64,10,Partly cloudy,islamabad
2021-09-20 03:00:00,35,26,8,18,28,28,19,15,58,0.0,1006,27,10,95,10,Partly cloudy,islamabad
2021-09-20 06:00:00,35,26,8,19,27,27,21,85,65,0.1,1007,26,10,80,12,Patchy rain possible,islamabad
2021-09-20 09:00:00,35,26,8,21,33,33,13,88,55,0.1,1008,31,10,115,11,Patchy rain possible,islamabad
2021-09-20 12:00:00,35,26,8,21,39,39,10,29,46,0.0,1007,35,10,172,9,Partly cloudy,islamabad
2021-09-20 15:00:00,35,26,8,20,39,39,5,16,41,0.0,1004,35,10,176,4,Partly cloudy,islamabad
2021-09-20 18:00:00,35,26,8,22,37,37,5,10,53,0.0,1003,33,10,120,4,Partly cloudy,islamabad
2021-09-20 21:00:00,35,26,8,20,31,31,19,8,56,0.0,1005,29,10,51,10,Partly cloudy,islamabad
2021-09-21 00:00:00,34,24,8,17,29,29,18,9,54,0.0,1005,28,10,76,9,Partly cloudy,islamabad
2021-09-21 03:00:00,34,24,8,19,27,27,15,85,68,0.5,1005,25,9,44,8,Patchy rain possible,islamabad
2021-09-21 06:00:00,34,24,8,20,26,26,19,78,76,0.7,1006,24,9,70,10,Patchy rain possible,islamabad
2021-09-21 09:00:00,34,24,8,21,30,30,20,86,64,1.4,1007,28,9,73,10,Patchy rain possible,islamabad
2021-09-21 12:00:00,34,24,8,21,37,37,9,46,51,0.0,1005,33,9,136,8,Thundery outbreaks possible,islamabad
2021-09-21 15:00:00,34,24,8,21,38,38,6,19,46,0.0,1002,34,10,115,5,Partly cloudy,islamabad
2021-09-21 18:00:00,34,24,8,22,36,36,9,7,56,0.0,1001,32,10,74,7,Partly cloudy,islamabad
2021-09-21 21:00:00,34,24,8,19,30,30,16,7,58,0.0,1003,28,10,39,8,Partly cloudy,islamabad
2021-09-22 00:00:00,34,21,6,20,27,27,4,87,75,0.6,1004,25,9,164,2,Patchy rain possible,islamabad
2021-09-22 03:00:00,34,21,6,20,26,26,13,78,81,1.3,1004,24,10,89,7,Light rain shower,islamabad
2021-09-22 06:00:00,34,21,6,19,21,24,32,83,83,2.7,1005,21,7,50,17,Moderate or heavy rain shower,islamabad
2021-09-22 09:00:00,34,21,6,19,27,27,17,88,66,1.8,1006,26,9,90,8,Patchy rain possible,islamabad
2021-09-22 12:00:00,34,21,6,20,36,36,7,12,47,0.0,1005,33,10,140,6,Partly cloudy,islamabad
2021-09-22 15:00:00,34,21,6,20,38,38,3,6,45,0.0,1003,34,10,151,2,Partly cloudy,islamabad
2021-09-22 18:00:00,34,21,6,20,32,32,4,5,57,0.0,1002,30,10,20,3,Partly cloudy,islamabad
2021-09-22 21:00:00,34,21,6,19,28,28,12,9,63,0.0,1004,26,10,39,6,Partly cloudy,islamabad
2021-09-23 00:00:00,33,23,6,20,26,26,18,71,74,0.3,1005,24,10,58,9,Patchy rain possible,islamabad
2021-09-23 03:00:00,33,23,6,19,25,25,16,83,79,0.7,1006,23,10,74,8,Patchy light rain with thunder,islamabad
2021-09-23 06:00:00,33,23,6,19,25,25,20,74,80,0.2,1007,23,10,78,10,Patchy light rain with thunder,islamabad
2021-09-23 09:00:00,33,23,6,20,28,28,10,83,67,0.7,1009,27,10,123,6,Patchy light rain with thunder,islamabad
2021-09-23 12:00:00,33,23,6,23,39,39,7,86,55,0.5,1008,33,10,175,6,Patchy light rain with thunder,islamabad
2021-09-23 15:00:00,33,23,6,20,35,35,5,28,50,0.0,1006,32,9,252,5,Thundery outbreaks possible,islamabad
2021-09-23 18:00:00,33,23,6,22,33,33,0,14,61,0.0,1006,30,10,242,0,Partly cloudy,islamabad
2021-09-23 21:00:00,33,23,6,20,29,29,11,12,66,0.0,1008,27,10,75,6,Partly cloudy,islamabad
2021-09-24 00:00:00,33,23,7,19,27,27,19,11,66,0.0,1009,25,10,77,10,Partly cloudy,islamabad
2021-09-24 03:00:00,33,23,7,19,25,25,18,10,75,0.0,1009,24,10,77,10,Partly cloudy,islamabad
2021-09-24 06:00:00,33,23,7,19,25,25,15,13,74,0.0,1010,23,10,63,8,Partly cloudy,islamabad
2021-09-24 09:00:00,33,23,7,19,29,29,3,15,60,0.0,1011,28,10,103,3,Partly cloudy,islamabad
2021-09-24 12:00:00,33,23,7,21,37,37,6,17,50,0.0,1010,33,10,249,6,Partly cloudy,islamabad
2021-09-24 15:00:00,33,23,7,20,36,36,9,18,44,0.0,1007,33,10,285,8,Partly cloudy,islamabad
2021-09-24 18:00:00,33,23,7,21,33,33,11,11,56,0.0,1007,31,10,328,9,Partly cloudy,islamabad
2021-09-24 21:00:00,33,23,7,19,28,28,15,7,60,0.0,1008,27,10,20,8,Partly cloudy,islamabad
2021-09-25 00:00:00,34,23,7,19,27,27,16,5,67,0.0,1007,25,10,45,8,Partly cloudy,islamabad
2021-09-25 03:00:00,34,23,7,18,26,26,15,7,68,0.0,1007,24,10,48,8,Partly cloudy,islamabad
2021-09-25 06:00:00,34,23,7,17,25,25,12,10,68,0.0,1008,23,10,55,6,Partly cloudy,islamabad
2021-09-25 09:00:00,34,23,7,18,29,29,1,10,56,0.0,1009,28,10,201,1,Partly cloudy,islamabad
2021-09-25 12:00:00,34,23,7,22,39,39,9,13,49,0.0,1007,34,10,259,8,Partly cloudy,islamabad
2021-09-25 15:00:00,34,23,7,20,36,36,9,17,45,0.0,1004,33,10,274,8,Partly cloudy,islamabad
2021-09-25 18:00:00,34,23,7,21,33,33,8,7,56,0.0,1004,31,10,315,6,Partly cloudy,islamabad
2021-09-25 21:00:00,34,23,7,19,28,28,15,3,61,0.0,1005,27,10,19,8,Partly cloudy,islamabad
2021-09-26 00:00:00,36,24,8,17,26,26,16,0,61,0.0,1005,25,10,50,8,Clear,islamabad
2021-09-26 03:00:00,36,24,8,17,26,26,17,7,63,0.0,1005,24,10,70,9,Partly cloudy,islamabad
2021-09-26 06:00:00,36,24,8,16,25,25,19,14,63,0.0,1006,24,10,64,9,Partly cloudy,islamabad
2021-09-26 09:00:00,36,24,8,18,30,30,4,15,51,0.0,1007,29,10,125,4,Partly cloudy,islamabad
2021-09-26 12:00:00,36,24,8,20,37,37,8,17,46,0.0,1006,34,10,238,6,Partly cloudy,islamabad
2021-09-26 15:00:00,36,24,8,21,40,40,8,14,42,0.0,1004,36,10,261,7,Partly cloudy,islamabad
2021-09-26 18:00:00,36,24,8,20,34,34,4,9,53,0.0,1004,31,10,308,3,Partly cloudy,islamabad
2021-09-26 21:00:00,36,24,8,18,28,28,15,7,58,0.0,1005,27,10,48,8,Partly cloudy,islamabad
2021-09-27 00:00:00,36,24,8,18,27,27,20,5,62,0.0,1006,26,10,80,10,Partly cloudy,islamabad
2021-09-27 03:00:00,36,24,8,18,27,27,19,8,65,0.0,1007,25,10,75,10,Partly cloudy,islamabad
2021-09-27 06:00:00,36,24,8,17,26,26,17,13,65,0.0,1008,24,10,65,9,Partly cloudy,islamabad
2021-09-27 09:00:00,36,24,8,19,31,31,5,14,54,0.0,1009,29,10,131,4,Partly cloudy,islamabad
2021-09-27 12:00:00,36,24,8,21,38,38,8,20,47,0.0,1007,34,10,227,7,Partly cloudy,islamabad
2021-09-27 15:00:00,36,24,8,21,41,41,8,14,42,0.0,1005,36,10,232,7,Partly cloudy,islamabad
2021-09-27 18:00:00,36,24,8,21,35,35,3,12,53,0.0,1005,32,10,196,3,Partly cloudy,islamabad
2021-09-27 21:00:00,36,24,8,19,29,29,10,11,59,0.0,1006,27,10,81,5,Partly cloudy,islamabad
2021-09-28 00:00:00,37,24,8,17,27,27,21,6,56,0.0,1006,26,10,58,10,Partly cloudy,islamabad
2021-09-28 03:00:00,37,24,8,17,27,27,21,22,58,0.0,1006,26,10,85,10,Partly cloudy,islamabad
2021-09-28 06:00:00,37,24,8,16,26,26,15,15,61,0.0,1007,24,10,80,7,Partly cloudy,islamabad
2021-09-28 09:00:00,37,24,8,19,32,32,7,9,50,0.0,1009,30,10,103,6,Partly cloudy,islamabad
2021-09-28 12:00:00,37,24,8,20,38,38,8,15,42,0.0,1007,35,10,227,7,Partly cloudy,islamabad
2021-09-28 15:00:00,37,24,8,20,42,42,9,8,37,0.0,1005,37,10,273,8,Partly cloudy,islamabad
2021-09-28 18:00:00,37,24,8,20,35,35,8,7,47,0.0,1005,32,10,332,6,Partly cloudy,islamabad
2021-09-28 21:00:00,37,24,8,17,29,29,21,6,52,0.0,1006,28,10,29,10,Partly cloudy,islamabad
2021-09-29 00:00:00,37,24,8,17,27,27,18,5,59,0.0,1007,26,10,64,9,Partly cloudy,islamabad
2021-09-29 03:00:00,37,24,8,17,26,26,21,8,61,0.0,1008,25,10,75,10,Partly cloudy,islamabad
2021-09-29 06:00:00,37,24,8,17,26,26,18,9,62,0.0,1009,24,10,82,9,Partly cloudy,islamabad
2021-09-29 09:00:00,37,24,8,19,31,31,9,11,53,0.0,1011,29,10,127,8,Partly cloudy,islamabad
2021-09-29 12:00:00,37,24,8,21,40,40,5,14,44,0.0,1009,36,10,188,4,Partly cloudy,islamabad
2021-09-29 15:00:00,37,24,8,20,41,41,7,10,39,0.0,1006,37,10,283,6,Partly cloudy,islamabad
2021-09-29 18:00:00,37,24,8,20,35,35,4,8,48,0.0,1006,32,10,326,3,Partly cloudy,islamabad
2021-09-29 21:00:00,37,24,8,17,29,29,20,5,52,0.0,1007,28,10,32,10,Partly cloudy,islamabad
2021-09-30 00:00:00,37,26,8,17,27,27,20,7,55,0.0,1008,26,10,66,9,Partly cloudy,islamabad
2021-09-30 03:00:00,37,26,8,17,27,27,20,7,58,0.0,1008,26,10,72,10,Partly cloudy,islamabad
2021-09-30 06:00:00,37,26,8,17,27,27,16,10,58,0.0,1009,26,10,66,8,Partly cloudy,islamabad
2021-09-30 09:00:00,37,26,8,18,32,32,8,11,48,0.0,1010,30,10,138,7,Partly cloudy,islamabad
2021-09-30 12:00:00,37,26,8,20,38,38,9,17,42,0.0,1009,35,10,201,8,Partly cloudy,islamabad
2021-09-30 15:00:00,37,26,8,21,42,42,9,10,38,0.0,1006,37,10,276,8,Partly cloudy,islamabad
2021-09-30 18:00:00,37,26,8,20,35,35,5,9,49,0.0,1006,32,10,333,4,Partly cloudy,islamabad
2021-09-30 21:00:00,37,26,8,18,30,30,15,8,53,0.0,1007,29,10,40,8,Partly cloudy,islamabad
2021-10-01 00:00:00,34,24,7,19,29,29,18,46,60,0.0,1008,27,10,79,10,Partly cloudy,islamabad
2021-10-01 03:00:00,34,24,7,19,28,28,17,46,65,0.0,1008,26,10,66,9,Partly cloudy,islamabad
2021-10-01 06:00:00,34,24,7,20,26,26,15,75,78,1.3,1010,24,9,76,8,Patchy rain possible,islamabad
2021-10-01 09:00:00,34,24,7,20,31,31,9,46,60,0.0,1010,29,10,83,8,Partly cloudy,islamabad
2021-10-01 12:00:00,34,24,7,20,36,36,8,53,48,0.1,1009,33,10,172,7,Patchy rain possible,islamabad
2021-10-01 15:00:00,34,24,7,20,37,37,6,32,44,0.0,1006,34,10,230,6,Partly cloudy,islamabad
2021-10-01 18:00:00,34,24,7,20,32,32,5,89,56,0.1,1006,30,10,149,3,Patchy rain possible,islamabad
2021-10-01 21:00:00,34,24,7,20,29,29,23,15,63,0.0,1007,27,10,60,12,Partly cloudy,islamabad
2021-10-02 00:00:00,32,22,6,19,28,28,22,62,65,0.6,1008,26,10,74,12,Light rain shower,islamabad
2021-10-02 03:00:00,32,22,6,20,25,25,30,70,83,2.2,1008,23,10,51,14,Light rain shower,islamabad
2021-10-02 06:00:00,32,22,6,20,22,25,26,81,87,3.3,1008,22,7,71,14,Moderate or heavy rain shower,islamabad
2021-10-02 09:00:00,32,22,6,19,27,27,21,82,68,2.0,1009,26,9,110,10,Patchy rain possible,islamabad
2021-10-02 12:00:00,32,22,6,21,33,33,13,88,59,0.2,1008,30,9,129,12,Patchy rain possible,islamabad
2021-10-02 15:00:00,32,22,6,23,37,37,16,84,58,0.1,1006,32,10,145,13,Patchy rain possible,islamabad
2021-10-02 18:00:00,32,22,6,22,31,31,9,9,70,0.0,1006,28,10,112,8,Partly cloudy,islamabad
2021-10-02 21:00:00,32,22,6,20,26,26,18,81,74,0.2,1007,25,10,41,9,Patchy rain possible,islamabad
2021-10-03 00:00:00,34,22,6,20,26,26,13,83,78,0.8,1006,24,9,72,7,Patchy rain possible,islamabad
2021-10-03 03:00:00,34,22,6,20,25,25,17,84,87,0.6,1006,22,9,92,11,Patchy rain possible,islamabad
2021-10-03 06:00:00,34,22,6,19,25,25,12,19,81,0.0,1007,22,10,58,6,Partly cloudy,islamabad
2021-10-03 09:00:00,34,22,6,19,28,28,4,12,63,0.0,1008,27,10,98,3,Partly cloudy,islamabad
2021-10-03 12:00:00,34,22,6,22,37,37,6,86,55,0.1,1007,32,10,157,6,Patchy rain possible,islamabad
2021-10-03 15:00:00,34,22,6,23,39,39,9,71,53,0.1,1004,34,10,136,8,Patchy rain possible,islamabad
2021-10-03 18:00:00,34,22,6,22,33,33,8,9,64,0.0,1004,29,10,124,6,Partly cloudy,islamabad
2021-10-03 21:00:00,34,22,6,20,28,28,13,6,69,0.0,1005,26,10,57,7,Partly cloudy,islamabad
2021-10-04 00:00:00,35,23,6,18,25,25,22,84,72,0.6,1005,24,10,47,11,Moderate rain at times,islamabad
2021-10-04 03:00:00,35,23,6,17,25,25,19,79,69,0.3,1004,23,10,46,9,Patchy rain possible,islamabad
2021-10-04 06:00:00,35,23,6,16,25,25,14,6,68,0.0,1005,23,10,53,7,Partly cloudy,islamabad
2021-10-04 09:00:00,35,23,6,17,28,28,5,6,53,0.0,1007,27,10,107,4,Partly cloudy,islamabad
2021-10-04 12:00:00,35,23,6,20,37,37,4,6,45,0.0,1006,34,10,152,4,Partly cloudy,islamabad
2021-10-04 15:00:00,35,23,6,19,37,37,3,7,39,0.0,1004,35,10,190,3,Partly cloudy,islamabad
2021-10-04 18:00:00,35,23,6,19,32,32,3,4,51,0.0,1005,30,10,86,2,Partly cloudy,islamabad
2021-10-04 21:00:00,35,23,6,17,27,27,12,3,58,0.0,1007,26,10,49,6,Partly cloudy,islamabad
2021-10-05 00:00:00,35,23,7,17,26,26,20,82,64,0.1,1007,25,10,54,10,Patchy rain possible,islamabad
2021-10-05 03:00:00,35,23,7,17,25,25,19,79,68,0.1,1007,23,10,68,10,Patchy rain possible,islamabad
2021-10-05 06:00:00,35,23,7,17,25,25,17,73,68,0.1,1008,23,10,51,9,Patchy rain possible,islamabad
2021-10-05 09:00:00,35,23,7,17,29,29,4,9,52,0.0,1010,28,10,18,4,Partly cloudy,islamabad
2021-10-05 12:00:00,35,23,7,19,37,37,5,7,40,0.0,1009,34,10,259,4,Partly cloudy,islamabad
2021-10-05 15:00:00,35,23,7,19,38,38,8,8,38,0.0,1007,35,10,259,6,Partly cloudy,islamabad
2021-10-05 18:00:00,35,23,7,18,31,31,9,5,50,0.0,1008,30,10,297,6,Partly cloudy,islamabad
2021-10-05 21:00:00,35,23,7,17,27,27,13,4,56,0.0,1010,27,10,20,7,Partly cloudy,islamabad
2021-10-06 00:00:00,35,23,7,16,26,26,17,2,59,0.0,1010,25,10,24,8,Partly cloudy,islamabad
2021-10-06 03:00:00,35,23,7,15,25,25,14,3,59,0.0,1009,24,10,24,6,Partly cloudy,islamabad
2021-10-06 06:00:00,35,23,7,14,25,25,14,6,57,0.0,1010,23,10,22,7,Partly cloudy,islamabad
2021-10-06 09:00:00,35,23,7,15,28,28,5,7,46,0.0,1011,28,10,301,4,Partly cloudy,islamabad
2021-10-06 12:00:00,35,23,7,19,37,37,13,5,39,0.0,1009,34,10,299,11,Partly cloudy,islamabad
2021-10-06 15:00:00,35,23,7,18,37,37,13,2,36,0.0,1006,35,10,303,12,Partly cloudy,islamabad
2021-10-06 18:00:00,35,23,7,17,30,30,15,0,49,0.0,1006,29,10,305,10,Clear,islamabad
2021-10-06 21:00:00,35,23,7,15,26,26,19,0,53,0.0,1007,25,10,3,9,Clear,islamabad
2021-10-07 00:00:00,36,22,8,13,25,25,17,4,49,0.0,1006,24,10,28,8,Partly cloudy,islamabad
2021-10-07 03:00:00,36,22,8,10,25,25,17,4,43,0.0,1006,24,10,36,8,Partly cloudy,islamabad
2021-10-07 06:00:00,36,22,8,9,24,24,14,4,44,0.0,1006,22,10,38,7,Partly cloudy,islamabad
2021-10-07 09:00:00,36,22,8,12,27,27,3,4,37,0.0,1008,28,10,137,3,Partly cloudy,islamabad
2021-10-07 12:00:00,36,22,8,15,35,35,3,2,32,0.0,1007,34,10,239,3,Partly cloudy,islamabad
2021-10-07 15:00:00,36,22,8,14,36,36,6,0,27,0.0,1004,36,10,275,5,Sunny,islamabad
2021-10-07 18:00:00,36,22,8,13,29,29,9,0,36,0.0,1004,30,10,346,5,Clear,islamabad
2021-10-07 21:00:00,36,22,8,13,26,26,24,4,44,0.0,1006,26,10,50,12,Partly cloudy,islamabad
2021-10-08 00:00:00,35,22,7,11,25,25,26,3,43,0.0,1006,24,10,46,12,Partly cloudy,islamabad
2021-10-08 03:00:00,35,22,7,10,25,25,14,2,43,0.0,1005,23,10,46,7,Partly cloudy,islamabad
2021-10-08 06:00:00,35,22,7,9,22,24,14,3,43,0.0,1006,22,10,34,6,Partly cloudy,islamabad
2021-10-08 09:00:00,35,22,7,11,27,27,3,3,35,0.0,1007,28,10,19,3,Partly cloudy,islamabad
2021-10-08 12:00:00,35,22,7,15,35,35,7,3,31,0.0,1006,34,10,241,6,Partly cloudy,islamabad
2021-10-08 15:00:00,35,22,7,15,36,36,8,3,30,0.0,1004,35,10,257,7,Partly cloudy,islamabad
2021-10-08 18:00:00,35,22,7,14,29,29,10,0,40,0.0,1005,29,10,309,6,Clear,islamabad
2021-10-08 21:00:00,35,22,7,13,26,26,23,0,46,0.0,1006,26,10,43,11,Clear,islamabad
2021-10-09 00:00:00,36,22,7,12,25,25,18,0,46,0.0,1006,24,10,39,9,Clear,islamabad
2021-10-09 03:00:00,36,22,7,10,25,25,16,0,44,0.0,1005,23,10,38,8,Clear,islamabad
2021-10-09 06:00:00,36,22,7,9,24,24,15,2,43,0.0,1006,22,10,27,7,Partly cloudy,islamabad
2021-10-09 09:00:00,36,22,7,10,27,27,5,0,33,0.0,1007,28,10,344,4,Sunny,islamabad
2021-10-09 12:00:00,36,22,7,14,35,35,9,0,28,0.0,1006,35,10,279,8,Sunny,islamabad
2021-10-09 15:00:00,36,22,7,13,35,35,11,0,25,0.0,1005,36,10,273,9,Sunny,islamabad
2021-10-09 18:00:00,36,22,7,14,29,29,12,0,40,0.0,1005,29,10,288,8,Clear,islamabad
2021-10-09 21:00:00,36,22,7,12,26,26,19,0,43,0.0,1007,25,10,35,9,Clear,islamabad
2021-10-10 00:00:00,35,21,7,10,25,25,23,0,41,0.0,1006,24,10,37,11,Clear,islamabad
2021-10-10 03:00:00,35,21,7,9,24,24,19,0,41,0.0,1005,23,10,49,9,Clear,islamabad
2021-10-10 06:00:00,35,21,7,7,21,24,18,0,39,0.0,1006,21,10,58,9,Sunny,islamabad
2021-10-10 09:00:00,35,21,7,9,27,27,5,0,30,0.0,1007,28,10,99,5,Sunny,islamabad
2021-10-10 12:00:00,35,21,7,11,33,33,9,0,24,0.0,1006,34,10,150,8,Sunny,islamabad
2021-10-10 15:00:00,35,21,7,11,34,34,10,2,22,0.0,1004,35,10,145,9,Partly cloudy,islamabad
2021-10-10 18:00:00,35,21,7,10,28,28,13,3,32,0.0,1005,29,10,114,7,Partly cloudy,islamabad
2021-10-10 21:00:00,35,21,7,9,25,25,35,4,36,0.0,1006,25,10,76,17,Partly cloudy,islamabad
2021-10-11 00:00:00,31,20,7,10,25,25,30,0,43,0.0,1005,24,10,68,14,Clear,islamabad
2021-10-11 03:00:00,31,20,7,10,24,24,22,4,47,0.0,1004,22,10,42,10,Partly cloudy,islamabad
2021-10-11 06:00:00,31,20,7,12,20,20,23,89,61,0.1,1006,20,10,1,11,Patchy rain possible,islamabad
2021-10-11 09:00:00,31,20,7,12,26,26,9,89,43,0.1,1007,26,10,359,8,Patchy rain possible,islamabad
2021-10-11 12:00:00,31,20,7,10,30,30,15,82,28,0.0,1006,31,10,136,13,Cloudy,islamabad
2021-10-11 15:00:00,31,20,7,12,30,30,22,4,31,0.0,1005,31,10,147,19,Partly cloudy,islamabad
2021-10-11 18:00:00,31,20,7,15,28,28,19,6,46,0.0,1005,28,10,84,13,Partly cloudy,islamabad
2021-10-11 21:00:00,31,20,7,12,25,25,27,3,50,0.0,1007,23,10,56,13,Partly cloudy,islamabad
2021-10-12 00:00:00,35,21,7,11,25,25,21,2,45,0.0,1007,23,10,32,10,Partly cloudy,islamabad
2021-10-12 03:00:00,35,21,7,9,24,24,20,0,44,0.0,1007,22,10,24,9,Clear,islamabad
2021-10-12 06:00:00,35,21,7,8,21,21,16,0,44,0.0,1008,21,10,20,8,Sunny,islamabad
2021-10-12 09:00:00,35,21,7,9,26,26,5,0,33,0.0,1010,27,10,2,4,Sunny,islamabad
2021-10-12 12:00:00,35,21,7,11,33,33,5,0,25,0.0,1009,34,10,215,4,Sunny,islamabad
2021-10-12 15:00:00,35,21,7,10,33,33,5,0,22,0.0,1007,35,10,184,4,Sunny,islamabad
2021-10-12 18:00:00,35,21,7,11,27,27,7,0,37,0.0,1008,27,10,319,4,Clear,islamabad
2021-10-12 21:00:00,35,21,7,10,25,25,17,0,41,0.0,1009,24,10,32,8,Clear,islamabad
2021-10-13 00:00:00,34,20,7,8,24,24,23,2,40,0.0,1009,22,10,38,11,Clear,islamabad
2021-10-13 03:00:00,34,20,7,8,21,24,15,0,42,0.0,1009,21,10,16,7,Clear,islamabad
2021-10-13 06:00:00,34,20,7,7,20,20,14,0,43,0.0,1010,20,10,5,6,Sunny,islamabad
2021-10-13 09:00:00,34,20,7,8,26,26,6,2,32,0.0,1011,26,10,331,6,Sunny,islamabad
2021-10-13 12:00:00,34,20,7,10,32,32,14,3,23,0.0,1009,34,10,291,12,Sunny,islamabad
2021-10-13 15:00:00,34,20,7,8,30,30,18,0,22,0.0,1007,32,10,302,15,Sunny,islamabad
2021-10-13 18:00:00,34,20,7,11,27,27,16,0,36,0.0,1007,27,10,314,10,Clear,islamabad
2021-10-13 21:00:00,34,20,7,7,24,24,18,0,38,0.0,1008,22,10,355,9,Clear,islamabad
2021-10-14 00:00:00,34,19,7,5,21,21,17,0,36,0.0,1008,21,10,18,8,Clear,islamabad
2021-10-14 03:00:00,34,19,7,5,20,20,14,0,38,0.0,1008,20,10,15,7,Clear,islamabad
2021-10-14 06:00:00,34,19,7,5,19,19,13,0,39,0.0,1009,19,10,12,6,Sunny,islamabad
2021-10-14 09:00:00,34,19,7,7,26,26,7,0,29,0.0,1010,26,10,322,6,Sunny,islamabad
2021-10-14 12:00:00,34,19,7,9,32,32,14,0,22,0.0,1008,34,10,290,12,Sunny,islamabad
2021-10-14 15:00:00,34,19,7,7,30,30,17,0,21,0.0,1006,32,10,300,15,Sunny,islamabad
2021-10-14 18:00:00,34,19,7,10,26,26,18,0,34,0.0,1006,27,10,323,10,Clear,islamabad
2021-10-14 21:00:00,34,19,7,6,22,24,16,0,36,0.0,1006,22,10,5,8,Clear,islamabad
2021-10-15 00:00:00,34,19,7,5,21,21,14,4,35,0.0,1007,21,10,11,6,Clear,islamabad
2021-10-15 03:00:00,34,19,7,3,20,20,14,14,34,0.0,1006,20,10,21,6,Clear,islamabad
2021-10-15 06:00:00,34,19,7,2,19,19,12,7,33,0.0,1006,19,10,34,6,Sunny,islamabad
2021-10-15 09:00:00,34,19,7,4,25,25,3,0,24,0.0,1008,26,10,77,3,Sunny,islamabad
2021-10-15 12:00:00,34,19,7,7,31,31,6,0,19,0.0,1006,33,10,211,5,Sunny,islamabad
2021-10-15 15:00:00,34,19,7,6,33,33,5,0,18,0.0,1004,34,10,232,4,Sunny,islamabad
2021-10-15 18:00:00,34,19,7,7,26,26,8,0,27,0.0,1005,28,10,319,4,Clear,islamabad
2021-10-15 21:00:00,34,19,7,5,24,24,18,0,32,0.0,1006,23,10,38,9,Clear,islamabad
2021-10-16 00:00:00,35,20,7,4,21,23,17,0,32,0.0,1006,21,10,41,8,Clear,islamabad
2021-10-16 03:00:00,35,20,7,2,20,20,14,0,30,0.0,1005,20,10,52,7,Clear,islamabad
2021-10-16 06:00:00,35,20,7,1,20,20,17,0,29,0.0,1007,20,10,45,8,Sunny,islamabad
2021-10-16 09:00:00,35,20,7,4,26,26,5,0,22,0.0,1009,27,10,92,5,Sunny,islamabad
2021-10-16 12:00:00,35,20,7,7,32,32,8,2,18,0.0,1008,34,10,197,6,Sunny,islamabad
2021-10-16 15:00:00,35,20,7,7,33,33,6,3,18,0.0,1006,35,10,193,5,Sunny,islamabad
2021-10-16 18:00:00,35,20,7,7,26,26,5,3,29,0.0,1007,27,10,311,3,Clear,islamabad
2021-10-16 21:00:00,35,20,7,7,24,24,12,5,34,0.0,1008,23,10,36,6,Clear,islamabad
2021-10-17 00:00:00,34,20,7,5,22,24,21,2,33,0.0,1008,22,10,58,10,Clear,islamabad
2021-10-17 03:00:00,34,20,7,5,21,21,20,0,34,0.0,1008,21,10,50,9,Clear,islamabad
2021-10-17 06:00:00,34,20,7,5,20,20,18,2,35,0.0,1009,20,10,36,9,Sunny,islamabad
2021-10-17 09:00:00,34,20,7,7,27,27,2,5,27,0.0,1010,28,10,334,2,Sunny,islamabad
2021-10-17 12:00:00,34,20,7,9,33,33,9,7,21,0.0,1009,34,10,220,8,Sunny,islamabad
